Price,Response,Value,BBU,BBL,SMA
0.8769,,11969.584861321277,0.8865793490386742,0.870700650961326,0.8786400000000001
0.875,,11969.584861321277,0.8864534636247033,0.8703165363752968,0.8783850000000001
0.879,,11969.584861321277,0.8858311457478686,0.8704688542521314,0.87815
0.88,,11969.584861321277,0.8855377610693216,0.8705422389306785,0.87804
0.8807,,11969.584861321277,0.8849997807600205,0.8707702192399795,0.877885
0.88,,11969.584861321277,0.8851954433880513,0.8708645566119488,0.8780300000000001
0.883,,11969.584861321277,0.884759190717394,0.8711108092826059,0.8779349999999999
0.885,,11969.584861321277,0.8847591907173941,0.8711108092826058,0.8779349999999999
0.8864,,11969.584861321277,0.8855971643278688,0.8706128356721312,0.878105
0.8869,,11969.584861321277,0.8870067964995622,0.8700832035004381,0.8785450000000001
0.8897,,11969.584861321277,0.8887643268869952,0.8691956731130047,0.87898
0.8898,,11969.584861321277,0.8904397716657905,0.8689802283342095,0.87971
0.8923,,11969.584861321277,0.8924451515141852,0.8686848484858148,0.880565
0.8899,,11969.584861321277,0.8935709892189204,0.8690690107810796,0.88132
0.8899,,11969.584861321277,0.8945917375577213,0.8693882624422788,0.88199
0.8898,,11969.584861321277,0.8949885253559876,0.8707914746440125,0.8828900000000001
0.884,,11969.584861321277,0.8948785428563635,0.8717814571436369,0.8833300000000002
0.889,,11969.584861321277,0.8953070752350568,0.8725929247649434,0.8839500000000001
0.8892,,11969.584861321277,0.8956136518743439,0.8735463481256561,0.88458
0.8851,,11969.584861321277,0.89517087133059,0.8749891286694099,0.88508
0.8844,,11969.584861321277,0.8947954553027762,0.8761145446972238,0.885455
0.8861,,11969.584861321277,0.8939486860904124,0.8780713139095875,0.88601
0.8888,,11969.584861321277,0.8938010453469277,0.8791989546530724,0.8865000000000001
0.889,,11969.584861321277,0.8936487822931132,0.8802512177068869,0.88695
0.8844,,11969.584861321277,0.8932892539844619,0.8809807460155381,0.887135
0.8821,,11969.584861321277,0.8929363145980538,0.8815436854019463,0.88724
0.8824,,11969.584861321277,0.893005787944252,0.8814142120557479,0.8872099999999999
0.8843,,11969.584861321277,0.8930350790366502,0.8813149209633494,0.8871749999999998
0.8817,,11969.584861321277,0.893287614554013,0.8805923854459872,0.8869400000000001
0.885,,11969.584861321277,0.8932517316571177,0.8804382683428821,0.8868449999999999
0.8852,,11969.584861321277,0.8929197410138914,0.8803202589861086,0.88662
0.8824,,11969.584861321277,0.8926320471884643,0.8798679528115354,0.8862499999999999
0.8855,,11969.584861321277,0.8916245796916862,0.8801954203083138,0.88591
0.8828,,11969.584861321277,0.8911057135624737,0.880004286437526,0.8855549999999999
0.8829,,11969.584861321277,0.8904779598199833,0.8799320401800167,0.885205
0.883,,11969.584861321277,0.8897533427392974,0.8799766572607024,0.8848649999999999
0.883,,11969.584861321277,0.8897607158494153,0.8798692841505847,0.884815
0.8847,,11969.584861321277,0.8891366345049584,0.8800633654950417,0.8846
0.8848,,11969.584861321277,0.8883713590878822,0.8803886409121177,0.8843799999999999
0.8844,,11969.584861321277,0.8883220261304277,0.8803679738695722,0.8843449999999999
0.8847,,11969.584861321277,0.8883401613297109,0.8803798386702891,0.88436
0.8846,,11969.584861321277,0.8881827861462767,0.8803872138537233,0.884285
0.8832,,11969.584861321277,0.8872942008307888,0.880715799169211,0.8840049999999999
0.8808,buy,11969.584861321277,0.8862447070344515,0.8809452929655486,0.883595
0.881,,11969.584861321277,0.8862851619387353,0.880564838061265,0.8834250000000001
0.8825,,11972.302750708497,0.8862715470845276,0.880618452915472,0.8834449999999998
0.8836,,11992.686921112654,0.8862887687441761,0.8807212312558237,0.8835049999999999
0.8824,,12007.63531274237,0.8862091728101446,0.8806108271898553,0.8834099999999999
0.8824,,11991.327976419043,0.8861706867797039,0.8807193132202962,0.883445
0.88,,11991.327976419043,0.8862208361175923,0.8801691638824076,0.883195
0.881,,11958.713303772392,0.8860079125028686,0.8799620874971312,0.8829849999999999
0.8838,,11972.302750708497,0.8860857025414476,0.8800242974585525,0.883055
0.8837,,12010.35320212959,0.8857899080096805,0.8801400919903193,0.8829649999999999
0.884,,12008.994257435981,0.8858858979083681,0.8801641020916318,0.883025
0.8824,,12013.071091516811,0.8858742046954904,0.8801257953045096,0.883
0.8865,sell,11991.327976419043,0.8864477744547371,0.8799022255452632,0.8831750000000002
0.8852,,12047.044708857073,0.8866786628247988,0.8798913371752014,0.8832850000000001
0.8823,,12047.044708857073,0.8865174696317162,0.8798125303682838,0.883165
0.8822,,12047.044708857073,0.8863215115083836,0.8797484884916167,0.8830350000000001
0.8822,,12047.044708857073,0.886166101177394,0.8796838988226059,0.882925
0.8842,,12047.044708857073,0.8860907761801134,0.8797092238198866,0.8829
0.888,,12047.044708857073,0.886933513535903,0.879206486464097,0.88307
0.8897,,12047.044708857073,0.8882666040803612,0.8785233959196391,0.8833950000000002
0.8893,,12047.044708857073,0.8891954216480885,0.8784445783519116,0.88382
0.8902,,12047.044708857073,0.8901875687402733,0.8783724312597269,0.8842800000000001
0.8902,,12047.044708857073,0.8910670638119776,0.8782629361880224,0.884665
0.8902,,12047.044708857073,0.891831581170824,0.878158418829176,0.884995
0.8915,,12047.044708857073,0.8927546488441841,0.8781453511558158,0.88545
0.8878,,12047.044708857073,0.8929487729176352,0.8784912270823645,0.8857199999999998
0.8921,,12047.044708857073,0.893563457236034,0.879086542763966,0.886325
0.8925,,12047.044708857073,0.8941843017943782,0.8796156982056218,0.8869
0.8925,,12047.044708857073,0.8948744471387428,0.8797955528612572,0.887335
0.8928,,12047.044708857073,0.8955021640078649,0.8800778359921348,0.8877899999999999
0.8902,,12047.044708857073,0.8956677988178446,0.8805322011821554,0.8881
0.8926,,12047.044708857073,0.8959311733313292,0.8812888266686706,0.8886099999999999
0.893,,12047.044708857073,0.8964366559575377,0.8814333440424619,0.8889349999999998
0.896,,12047.044708857073,0.897388180211055,0.881561819788945,0.889475
0.8951,,12047.044708857073,0.8976460654869295,0.8825839345130705,0.890115
0.8951,,12047.044708857073,0.8976162380355408,0.883903761964459,0.8907599999999999
0.89,,12047.044708857073,0.8967234332233137,0.8855765667766863,0.89115
0.8916,,12047.044708857073,0.8960322523259047,0.8870077476740955,0.8915200000000001
0.89,,12047.044708857073,0.8958857016452532,0.8873542983547468,0.89162
0.8878,,12047.044708857073,0.8960476331408057,0.8870023668591941,0.8915249999999999
0.8878,,12047.044708857073,0.896173290556827,0.8867267094431731,0.8914500000000001
0.8882,,12047.044708857073,0.8962654964411702,0.8864345035588296,0.8913499999999999
0.8922,,12047.044708857073,0.896348334840589,0.8865516651594112,0.8914500000000001
0.8922,,12047.044708857073,0.8964224791052993,0.8866775208947006,0.89155
0.8922,,12047.044708857073,0.896466015856302,0.8867039841436977,0.8915849999999998
0.8862,buy,12047.044708857073,0.8966901914647694,0.8863198085352308,0.8915050000000001
0.8865,,12047.044708857073,0.8968601808451809,0.8855898191548192,0.891225
0.8861,,12051.122923044228,0.8969474724810471,0.884862527518953,0.8909050000000001
0.8839,,12045.685304128021,0.8972224361602643,0.8837275638397357,0.890475
0.8839,,12015.77840008888,0.8972865324472433,0.8827734675527567,0.89003
0.8833,,12015.77840008888,0.8975390033372195,0.8818309966627806,0.8896850000000001
0.887,,12007.621971714569,0.8972206321089954,0.8815893678910046,0.889405
0.887,,12057.919946689486,0.8967992835923821,0.8814107164076179,0.889105
0.8849,,12057.919946689486,0.8957346327232798,0.8813653672767203,0.8885500000000001
0.8831,,12029.3724473794,0.894829259446068,0.8810707405539321,0.88795
0.8831,,12004.903162256465,0.8936743888824804,0.8810256111175195,0.88735
0.8831,,12004.903162256465,0.8934719117334644,0.8805380882665355,0.8870049999999999
0.8831,,12004.903162256465,0.8928907594004626,0.8802692405995375,0.88658
0.8816,,12004.903162256465,0.8926285148380849,0.879691485161915,0.88616
0.8828,,11984.51209132069,0.8924970367109637,0.8793229632890367,0.8859100000000002
0.8828,,12000.824948069312,0.8923240907304115,0.8789959092695885,0.88566
0.8827,,12000.824948069312,0.8920616758195977,0.8787083241804022,0.885385
0.8827,,11999.46554334026,0.8908571001336786,0.8789628998663214,0.88491
0.8827,,11999.46554334026,0.8893602411108494,0.8795097588891507,0.8844350000000001
0.8813,,11999.46554334026,0.8874089113148962,0.8803710886851039,0.8838900000000001
0.8826,,11980.433877133533,0.8870972205652858,0.8803227794347144,0.8837100000000001
0.8826,,11998.106138611209,0.8866667914705265,0.8803632085294731,0.8835149999999998
0.8826,,11998.106138611209,0.8862681932636826,0.8804118067363177,0.8833400000000001
0.8805,,11998.106138611209,0.8863456308946329,0.8799943691053671,0.88317
0.8805,,11969.558639301118,0.8863692104338211,0.8796307895661789,0.883
0.8802,,11969.558639301118,0.8864341503172757,0.8792558496827243,0.882845
0.8802,,11965.480425113963,0.885703996553197,0.8793060034468028,0.8825049999999999
0.8802,,11965.480425113963,0.884736319546561,0.879593680453439,0.882165
0.8802,,11965.480425113963,0.8843000766143513,0.8795599233856487,0.88193
0.8802,,11965.480425113963,0.8842079386246762,0.8793620613753239,0.881785
0.8802,,11965.480425113963,0.8840786363747842,0.8792013636252157,0.88164
0.885,sell,11965.480425113963,0.8845344548341458,0.8789355451658545,0.8817350000000002
0.885,,12030.73185210845,0.8849365973940022,0.878723402605998,0.8818300000000001
0.885,,12030.73185210845,0.8854108187009173,0.8785891812990827,0.882
0.8876,,12030.73185210845,0.8864659349635068,0.8780140650364933,0.88224
0.8852,,12030.73185210845,0.8867845249521991,0.877935475047801,0.88236
0.8851,,12030.73185210845,0.8870704248169423,0.8778895751830575,0.8824799999999999
0.8852,,12030.73185210845,0.8873540608489857,0.8778559391510145,0.8826050000000001
0.8852,,12030.73185210845,0.8876191286490916,0.8778408713509082,0.8827299999999999
0.885,,12030.73185210845,0.8878560312156153,0.8779739687843847,0.882915
0.885,,12030.73185210845,0.8880596864264558,0.878010313573544,0.8830349999999999
0.8851,,12030.73185210845,0.8882628990728183,0.8780571009271816,0.88316
0.885,,12030.73185210845,0.8884400081599283,0.8781199918400718,0.8832800000000001
0.8875,,12030.73185210845,0.8889433793389895,0.8783166206610103,0.8836299999999999
0.8879,,12030.73185210845,0.8894250879207041,0.8785749120792959,0.884
0.8896,,12030.73185210845,0.8901324710990318,0.8788075289009684,0.8844700000000001
0.8896,,12030.73185210845,0.890670215390459,0.8792097846095411,0.8849400000000001
0.8917,,12030.73185210845,0.8915427516101516,0.8794872483898485,0.885515
0.8914,,12030.73185210845,0.8921047071588141,0.8800452928411863,0.8860750000000002
0.8916,,12030.73185210845,0.8924887460948479,0.8808012539051522,0.886645
0.8916,,12030.73185210845,0.8926191991470571,0.881810800852943,0.8872150000000001
0.8914,,12030.73185210845,0.8931411150822819,0.881928884917718,0.887535
0.8897,,12030.73185210845,0.8933224674458156,0.8822175325541843,0.88777
0.8919,,12030.73185210845,0.8937986885725269,0.8824313114274731,0.888115
0.8911,,12030.73185210845,0.8941205547267009,0.8824594452732993,0.8882900000000001
0.888,,12030.73185210845,0.8940798160193613,0.8827801839806386,0.8884299999999999
0.8839,,12030.73185210845,0.8941915931984653,0.8825484068015345,0.8883699999999999
0.8875,,12030.73185210845,0.8941311537909958,0.8828388462090041,0.888485
0.8858,,12030.73185210845,0.894093634052771,0.8829363659472289,0.8885149999999999
0.8867,,12030.73185210845,0.8940021438239587,0.8831978561760412,0.8886
0.8867,,12030.73185210845,0.8938988580522943,0.8834711419477056,0.888685
0.886,,12030.73185210845,0.8938278220323668,0.8836321779676333,0.88873
0.886,,12030.73185210845,0.8937415786961302,0.8838184213038696,0.8887799999999999
0.8841,,12030.73185210845,0.8939729920949528,0.8832470079050474,0.8886100000000001
0.885,,12030.73185210845,0.8940605903691163,0.8828694096308838,0.8884650000000001
0.8876,,12030.73185210845,0.8939466522737682,0.8827833477262317,0.888365
0.8852,,12030.73185210845,0.8938667866182917,0.8824232133817083,0.888145
0.8866,,12030.73185210845,0.8933951745992675,0.8823848254007324,0.88789
0.8866,,12030.73185210845,0.892924566582344,0.8823754334176561,0.88765
0.8859,,12030.73185210845,0.8923488792753816,0.8823811207246183,0.887365
0.884,,12030.73185210845,0.8917640221417752,0.8822059778582246,0.8869849999999999
0.886,,12030.73185210845,0.8910315653987985,0.8823984346012016,0.886715
0.8848,,12030.73185210845,0.8906264661103291,0.8823135338896706,0.8864699999999999
0.8848,,12030.73185210845,0.8894504712442249,0.882779528755775,0.886115
0.8864,,12030.73185210845,0.8882629216918466,0.8834970783081532,0.8858799999999999
0.8863,,12030.73185210845,0.8879718881701324,0.8836181118298674,0.8857949999999999
0.883,buy,12030.73185210845,0.8881204318949131,0.883379568105087,0.88575
0.887,,12030.73185210845,0.8880272871922916,0.8834227128077086,0.8857250000000001
0.8823,,12085.231203646881,0.8883140549922172,0.882785945007783,0.8855500000000001
0.8844,,12021.194465589226,0.8881889636507175,0.8826810363492824,0.885435
0.8872,,12049.8066251469,0.8882708062151181,0.8826491937848817,0.8854599999999999
0.8868,,12087.956171223803,0.8883654015976455,0.8826345984023546,0.8855000000000001
0.8853,,12082.50623606996,0.8883217740363455,0.8826082259636548,0.8854650000000002
0.8871,,12062.068979243048,0.8884850082523262,0.8827449917476736,0.8856149999999999
0.8891,sell,12086.593687435341,0.8890661150869763,0.8825738849130238,0.88582
0.8892,,12113.843363204556,0.8893997744288213,0.8824002255711787,0.8859
0.8886,,12113.843363204556,0.8897521618364044,0.8823878381635955,0.8860699999999999
0.8905,,12113.843363204556,0.8904447884610284,0.8820852115389713,0.8862649999999999
0.89,,12113.843363204556,0.8909363565206851,0.8819336434793148,0.886435
0.89,,12113.843363204556,0.8914045179797068,0.8818754820202934,0.8866400000000001
0.8904,,12113.843363204556,0.891836323032346,0.882083676967654,0.88696
0.8904,,12113.843363204556,0.8922664525948839,0.8820935474051163,0.8871800000000001
0.8893,,12113.843363204556,0.8924460838433603,0.8823639161566397,0.887405
0.8911,,12113.843363204556,0.8928620249953334,0.8825779750046667,0.8877200000000001
0.8907,,12113.843363204556,0.893202686998654,0.882667313001346,0.887935
0.8924,,12113.843363204556,0.8938069702617075,0.8826730297382925,0.88824
0.894,,12113.843363204556,0.8943507269498265,0.8832292730501734,0.88879
0.8933,,12113.843363204556,0.8949455028622723,0.8832644971377278,0.889105
0.8939,,12113.843363204556,0.8949562826762212,0.8844137173237785,0.8896849999999998
0.8936,,12113.843363204556,0.895068616556963,0.8852213834430371,0.8901450000000001
0.8914,,12113.843363204556,0.8951049473681294,0.8856050526318704,0.8903549999999999
0.8897,,12113.843363204556,0.8949612955399454,0.8860387044600545,0.8905
0.8914,,12113.843363204556,0.8945452364124548,0.8870647635875452,0.890805
0.889,,12113.843363204556,0.8943274434234648,0.887472556576535,0.8908999999999999
0.8909,,12113.843363204556,0.8943113186981585,0.8876686813018416,0.8909900000000001
0.8881,,12113.843363204556,0.8944138231524922,0.8874561768475079,0.890935
0.8848,buy,12113.843363204556,0.8950723791752416,0.8864176208247582,0.8907449999999999
0.8878,,12113.843363204556,0.8951335756699877,0.8860864243300123,0.89061
0.888,,12154.916521081606,0.895176521300994,0.8858434786990058,0.8905099999999999
0.8897,,12157.654731606743,0.8951703440627681,0.8858196559372318,0.8904949999999999
0.8889,,12180.929521070406,0.8951495710276157,0.8856904289723843,0.89042
0.8878,,12169.976678969859,0.8951626519311464,0.8854173480688536,0.89029
0.8867,,12154.916521081606,0.8952764955111668,0.8850435044888333,0.8901600000000001
0.8887,,12139.856363193356,0.8951762078987272,0.8849037921012727,0.8900399999999999
0.8866,,12167.238468444722,0.8951832018621116,0.8844867981378884,0.889835
0.8892,,12138.487257930787,0.8948899077803827,0.8844600922196175,0.8896750000000001
0.8943,,12174.083994757562,0.894958735991428,0.8844212640085722,0.8896900000000001
0.8912,,12243.908363148546,0.8946297575707229,0.884540242429277,0.889585
0.89,,12201.466100008929,0.8940166504878629,0.8847633495121371,0.88939
0.8892,,12185.03683685811,0.8933507075704327,0.8849892924295674,0.88917
0.8924,,12174.083994757562,0.8935347726658416,0.8849052273341582,0.8892199999999999
0.89,,12217.895363159749,0.8935588749677623,0.8849111250322377,0.889235
0.8937,,12185.03683685811,0.894024454654373,0.884675545345627,0.88935
0.8931,,12235.693731573137,0.894515676948711,0.8845943230512889,0.889555
0.8961,sell,12227.479099997729,0.8955561808798138,0.8840738191201865,0.8898150000000001
0.896,,12268.552257874777,0.8965138501184425,0.8839061498815574,0.89021
0.8959,,12268.552257874777,0.8970176710082045,0.8845123289917955,0.890765
0.8963,,12268.552257874777,0.8977424282361179,0.8846375717638824,0.8911900000000001
0.8974,,12268.552257874777,0.8985868052938528,0.884733194706147,0.8916599999999999
0.8986,,12268.552257874777,0.8996201706217278,0.884589829378272,0.8921049999999999
0.8987,,12268.552257874777,0.9004982238591869,0.8846917761408132,0.892595
0.8975,,12268.552257874777,0.900934626528024,0.8852253734719762,0.8930800000000001
0.8976,,12268.552257874777,0.9011200861095436,0.8861299138904561,0.8936249999999999
0.895,,12268.552257874777,0.9010849356374401,0.8867950643625598,0.89394
0.895,,12268.552257874777,0.9006211248358843,0.8880988751641158,0.89436
0.8935,,12268.552257874777,0.9003678722082445,0.8887821277917555,0.894575
0.8933,,12268.552257874777,0.9003450651108674,0.8887049348891326,0.894525
0.8933,,12268.552257874777,0.9002704926996439,0.888989507300356,0.8946299999999999
0.8979,,12268.552257874777,0.900400529349699,0.8896494706503011,0.8950250000000001
0.8972,,12268.552257874777,0.9001234319892806,0.8907265680107195,0.895425
0.898,,12268.552257874777,0.9003109343871736,0.8910990656128266,0.8957050000000001
0.898,,12268.552257874777,0.8999517895021283,0.8922582104978718,0.896105
0.8947,,12268.552257874777,0.8998946735010876,0.8924153264989124,0.896155
0.896,,12268.552257874777,0.8997549735317745,0.8928450264682253,0.8962999999999999
0.8978,,12268.552257874777,0.8999023405024998,0.8928676594974999,0.8963849999999999
0.895,,12268.552257874777,0.8999034435645928,0.8927665564354071,0.896335
0.8944,,12268.552257874777,0.8999285864192887,0.8925914135807114,0.8962600000000001
0.898,,12268.552257874777,0.9000953543692213,0.8925946456307786,0.896345
0.8983,,12268.552257874777,0.9002145192336319,0.8925654807663679,0.8963899999999999
0.899,,12268.552257874777,0.9002870037264281,0.892532996273572,0.89641
0.8987,,12268.552257874777,0.9002870037264279,0.8925329962735717,0.8964099999999998
0.8927,,12268.552257874777,0.9003456688717277,0.8919943311282723,0.89617
0.8907,buy,12268.552257874777,0.9006003203254365,0.8910496796745635,0.895825
0.8909,,12268.552257874777,0.9008726083745928,0.8903673916254073,0.8956200000000001
0.893,,12271.307069204715,0.9008969880044501,0.8901430119955499,0.89552
0.8935,,12300.232588169054,0.9008969880044501,0.8901430119955499,0.89552
0.897,,12307.119616493896,0.901014564359174,0.8903954356408261,0.8957050000000001
0.9,,12355.328814767796,0.9015522447428668,0.8905277552571331,0.89604
0.9,,12396.65098471685,0.9018818522452833,0.8904081477547169,0.8961450000000001
0.9038,sell,12396.65098471685,0.9031499728956672,0.8898000271043326,0.8964749999999999
0.9022,,12448.992399985656,0.9038110160863668,0.8895589839136333,0.8966850000000001
0.905,,12448.992399985656,0.9050634428587891,0.8890065571412109,0.897035
0.9047,,12448.992399985656,0.9061735366694524,0.8888964633305477,0.8975350000000001
0.9025,,12448.992399985656,0.9067410620512355,0.8889789379487645,0.89786
0.9039,,12448.992399985656,0.9074473034799955,0.8888826965200045,0.898165
0.9047,,12448.992399985656,0.9082444062650561,0.8890555937349438,0.89865
0.9073,,12448.992399985656,0.9094068950277696,0.8891831049722305,0.8992950000000001
0.91,,12448.992399985656,0.9110532822673518,0.8887367177326484,0.8998950000000001
0.91,,12448.992399985656,0.912481157838879,0.8884788421611214,0.9004800000000002
0.9081,,12448.992399985656,0.9133816482488892,0.8884883517511106,0.9009349999999999
0.9059,,12448.992399985656,0.9138851339819801,0.8887048660180198,0.901295
0.9047,,12448.992399985656,0.9138901700806265,0.8898998299193736,0.901895
0.905,,12448.992399985656,0.9134440399229758,0.8917759600770244,0.9026100000000001
0.9,,12448.992399985656,0.9125027238558325,0.8936272761441677,0.9030650000000001
0.8974,,12448.992399985656,0.9119045066411507,0.8946654933588493,0.903285
0.8945,buy,12448.992399985656,0.911724034195713,0.894945965804287,0.903335
0.89,,12448.992399985656,0.9129272066808236,0.8930427933191767,0.9029850000000001
0.89,,12386.364713233354,0.9139486771908862,0.891021322809114,0.9024850000000001
0.8898,,12386.364713233354,0.9147380841017942,0.8892119158982057,0.901975
0.8901,,12383.581260488807,0.915070672965005,0.8875093270349951,0.90129
0.8901,,12387.756439605628,0.9153326188113325,0.8860373811886674,0.900685
0.8925,,12387.756439605628,0.9149962716407513,0.8851237283592485,0.9000599999999999
0.89,,12421.157872540189,0.9147389888617962,0.8839110111382041,0.8993250000000002
0.8888,,12386.364713233354,0.9146654271640249,0.8826145728359751,0.89864
0.889,,12369.663996766074,0.9142723238608175,0.8815176761391823,0.8978949999999999
0.889,,12372.44744951062,0.913618485856164,0.8806015141438364,0.8971100000000002
0.887,,12372.44744951062,0.9124611364118914,0.8797288635881088,0.8960950000000001
0.8875,,12344.612922065151,0.9103767790957508,0.8795632209042493,0.89497
0.8901,,12351.571553926518,0.9077820729395444,0.8801679270604555,0.893975
0.8895,,12387.756439605628,0.9052599994075444,0.8808300005924553,0.8930449999999999
0.8868,,12379.406081371986,0.9029889424885363,0.8811910575114635,0.8920899999999999
0.8835,,12341.829469320606,0.9008337801517149,0.8812262198482853,0.8910300000000001
0.8869,,12295.902499035581,0.897552651041884,0.8826973489581159,0.8901249999999999
0.8843,,12343.221195692879,0.8956001160238114,0.8830798839761889,0.8893400000000001
0.882,,12307.03631001377,0.8944315966928367,0.8827084033071633,0.88857
0.8804,,12275.02660345148,0.8941031761842114,0.8816268238157886,0.887865
0.8764,,12252.758981495106,0.8951650474869978,0.8792049525130022,0.887185
0.875,,12197.089926604169,0.8959692650753119,0.876900734924688,0.886435
0.872,,12177.605757392343,0.8969050361378224,0.8741849638621775,0.8855449999999999
0.8748,,12135.85396622414,0.8968847359152916,0.8726752640847082,0.8847799999999999
0.8716,,12174.822304647796,0.8970282544034854,0.8706817455965145,0.883855
0.8715,,12130.287060735047,0.8964172970720943,0.8691927029279058,0.8828050000000001
0.872,,12128.895334362775,0.895889423665749,0.8679205763342509,0.8819049999999999
0.8691,,12135.85396622414,0.895616594664644,0.866223405335356,0.88092
0.8685,,12095.493901428212,0.895070530858659,0.864719469141341,0.879895
0.8714,,12087.143543194572,0.8940075279635171,0.8640224720364831,0.8790150000000001
0.8695,,12127.503607990498,0.8932127917995166,0.8630672082004832,0.8781399999999999
0.8716,,12101.060806917305,0.8920108895328406,0.8626791104671595,0.877345
0.8735,,12130.287060735047,0.8899704665079796,0.8630595334920205,0.876515
0.8736,,12156.729861808242,0.8877483174655738,0.8636916825344261,0.8757199999999999
0.873,,12158.121588180515,0.8859106153076783,0.8641493846923216,0.87503
0.8717,,12149.771229946875,0.8846455506053271,0.8642344493946726,0.8744399999999999
0.8717,,12131.678787107321,0.8820834078300349,0.8652765921699651,0.87368
0.8736,,12131.678787107321,0.879902911542855,0.8663870884571451,0.8731450000000001
0.8736,,12158.121588180515,0.8780600381047322,0.8673899618952677,0.872725
0.8712,,12158.121588180515,0.8762222850874252,0.8683077149125747,0.872265
0.8703,,12124.720155245952,0.8754929427126017,0.8684270572873982,0.87196
0.8703,,12112.194617895491,0.8750240429234138,0.8684259570765861,0.871725
0.8691,,12112.194617895491,0.8750771266400922,0.8680828733599079,0.87158
0.8705,,12095.493901428212,0.8745427350424476,0.8681872649575523,0.871365
0.8723,,12114.97807064004,0.8746039449367765,0.8681960550632236,0.8714000000000001
0.8723,,12140.029145340959,0.8746690784085279,0.8682109215914721,0.87144
0.871,,12140.029145340959,0.8746135318975834,0.8681664681024168,0.8713900000000001
0.8723,,12121.936702501405,0.8746083793437908,0.8684916206562093,0.87155
0.8701,,12140.029145340959,0.8744248072148936,0.8688351927851065,0.87163
0.87,,12109.411165150945,0.8744476506568125,0.8686723493431875,0.87156
0.8693,,12108.019438778672,0.8744689039038652,0.8686310960961349,0.87155
0.8701,,12098.277354172758,0.8744647192263876,0.8684852807736124,0.871475
0.87,,12109.411165150945,0.8741990016430345,0.8684009983569654,0.8713
0.8685,,12108.019438778672,0.8739890215960305,0.8681009784039694,0.871045
0.87,,12087.143543194572,0.8737230363282116,0.8680669636717884,0.870895
0.8699,,12108.019438778672,0.8736397282427998,0.8679702717572003,0.870805
0.8699,,12106.627712406398,0.873544375977323,0.867885624022677,0.870715
0.8704,,12106.627712406398,0.8730381855601861,0.8680718144398141,0.8705550000000001
0.8701,,12113.586344267766,0.8724119552419437,0.8683480447580562,0.8703799999999999
0.8709,,12109.411165150945,0.8723757867012429,0.8683542132987574,0.8703650000000002
0.87,,12120.544976129133,0.8723672936534402,0.8683327063465597,0.87035
0.87,,12108.019438778672,0.8723583115117758,0.8683116884882244,0.8703350000000001
0.8675,,12108.019438778672,0.8725869068321193,0.8679230931678807,0.870255
0.868,,12073.226279471837,0.8726657237106676,0.8675942762893323,0.87013
0.869,,12080.184911333203,0.8723298967931192,0.8676001032068807,0.869965
0.8691,,12094.102175055938,0.8719250546169727,0.8676849453830274,0.869805
0.865,,12095.493901428212,0.8724504514442656,0.8665595485557344,0.869505
0.8611,,12038.433120165002,0.8734818549273236,0.8644081450726766,0.8689450000000001
0.8629,,11984.155791646339,0.8738242345764786,0.8633457654235215,0.868585
0.856,,12009.20686634726,0.8755210019850564,0.8602489980149434,0.8678849999999999
0.8575,,11913.177746660394,0.8761902914806833,0.8583997085193168,0.867295
0.8598,,11934.053642244497,0.8761703870218991,0.8573896129781009,0.86678
0.8572,,11966.063348806783,0.8763180775767282,0.8559619224232716,0.8661399999999999
0.857,,11929.878463127674,0.8764560924491918,0.8546739075508081,0.8655649999999999
0.8595,,11927.09501038313,0.8760426599654713,0.8540373400345286,0.8650399999999999
0.862,,11961.888169689964,0.8754789573369544,0.8538110426630456,0.864645
0.862,,11996.6813289968,0.8748507944091592,0.8536492055908407,0.86425
0.8662,,11996.6813289968,0.8742883682911757,0.8537916317088241,0.8640399999999999
0.869,,12055.133836632282,0.8741074658947054,0.8538625341052943,0.8639849999999999
0.8694,,12094.102175055938,0.8738370815131348,0.8539829184868654,0.8639100000000001
0.8646,,12099.66908054503,0.8731548415922871,0.8541251584077129,0.86364
0.8637,,12032.866214675909,0.8723582427003934,0.8542917572996066,0.863325
0.8645,,12020.340677325446,0.8720138794240947,0.8543361205759054,0.863175
0.8674,,12031.474488303635,0.8719187587216235,0.8543712412783766,0.863145
0.867,,12071.834553099563,0.8715801224823944,0.8545098775176055,0.863045
0.8643,,12066.26764761047,0.8708808183551429,0.8547291816448572,0.862805
0.864,,12028.691035559086,0.8707858549718539,0.8547241450281464,0.8627550000000002
0.8612,,12024.515856442267,0.8707866398554078,0.8547333601445921,0.86276
0.8579,,11985.547518018611,0.8708245781929281,0.8541954218070719,0.86251
0.8591,,11939.62054773359,0.8705742949981918,0.8547557050018082,0.862665
0.8598,,11956.32126420087,0.8704359161849891,0.8551240838150107,0.8627799999999999
0.8559,,11966.063348806783,0.8707427280118786,0.8544272719881213,0.8625849999999999
0.8552,,11911.78602028812,0.8709633997993664,0.8540066002006337,0.8624850000000001
0.8547,,11902.043935682206,0.8712160755497327,0.8535239244502673,0.86237
0.8568,,11895.08530382084,0.8713439949760488,0.853126005023951,0.8622349999999999
0.8571,,11924.311557638583,0.8713847129588376,0.8525952870411627,0.8619900000000001
0.86,,11928.486736755402,0.8713267478787088,0.8524532521212913,0.86189
0.8596,,11968.84680155133,0.870822124344254,0.8522978756557462,0.8615600000000001
0.862,,11963.279896062237,0.8697924545624078,0.8526275454375922,0.86121
